route,segment,t,long_active,v_med_kmh,a_med,a_min,jerk_std,track_err_a,plan_src
data,segment_46,13910114437436,True,29.0,0.1462,0.0446,0.1146,0.0263,e2e
data,segment_46,13911114972730,True,29.6,0.1629,0.07,0.1007,0.0299,e2e
data,segment_46,13912104417518,True,30.2,0.1672,0.0564,0.1234,0.0299,e2e
data,segment_46,13913104255130,True,30.8,0.1226,-0.0735,0.1421,0.0384,e2e
data,segment_46,13914108734880,True,31.0,0.0294,-0.1613,0.137,0.0488,e2e
data,segment_46,13915110980507,True,30.9,-0.0664,-0.6298,0.2102,0.0546,e2e
data,segment_46,13916110757282,True,30.4,-0.451,-0.883,0.1879,0.0626,e2e
data,segment_46,13917104321357,True,28.2,-0.6643,-0.8917,0.3638,0.0517,e2e
data,segment_46,13918107376214,True,25.3,-0.6646,-0.8917,0.4708,0.0566,e2e
data,segment_46,13919109254766,True,24.1,-0.0417,-0.8917,0.8566,0.0486,e2e
data,segment_46,13920114534521,True,23.7,-0.0297,-2.1146,1.9988,0.0645,e2e
data,segment_46,13921105555418,True,22.7,0.1587,-2.1146,2.0554,0.0604,e2e
data,segment_46,13922114470686,True,20.6,0.0198,-2.1146,1.9306,0.1475,e2e
data,segment_46,13923106753972,True,20.6,0.014,-0.6094,0.6887,0.1496,e2e
data,segment_46,13924109714079,True,20.6,-0.0829,-0.2883,0.155,0.1352,e2e
data,segment_46,13925109737646,True,20.0,-0.1084,-0.2883,0.2932,0.0549,e2e
data,segment_46,13926111088758,True,19.9,0.1054,-0.2883,0.2701,0.028,e2e
data,segment_46,13927112430285,True,20.2,0.1171,-0.2015,0.2865,0.0362,e2e
data,segment_46,13928105122553,True,20.8,0.1084,-0.0205,0.136,0.026,e2e
data,segment_46,13929108462373,True,20.9,0.082,-0.0205,0.1242,0.0331,e2e
data,segment_46,13930107160103,True,21.3,0.0538,-0.0162,0.1055,0.028,e2e
data,segment_46,13931110283782,True,21.4,0.0418,-0.2352,0.0841,0.0469,e2e
data,segment_46,13932112099809,True,21.4,-0.0894,-1.2371,0.6223,0.0591,e2e
data,segment_46,13933104666135,True,20.6,-0.2681,-2.8603,1.0605,0.106,e2e
data,segment_47,13972106697558,True,9.8,0.302,-0.5048,0.2292,0.074,e2e
data,segment_47,13973098198069,True,9.8,-0.1881,-0.5465,0.4226,0.0642,lead0
data,segment_47,13974099195557,True,8.5,-0.1886,-0.5465,0.4657,0.0517,lead0
data,segment_47,13975102614448,True,8.1,-0.0093,-0.5465,0.2334,0.0335,cruise
data,segment_47,13976105470392,True,8.2,0.0626,-0.1663,0.25,0.0507,cruise
data,segment_47,13977100330487,True,8.5,-0.0027,-0.3967,0.1694,0.0525,e2e
data,segment_48,14008102223456,False,9.1,0.3989,0.1879,0.1896,0.4481,e2e
data,segment_48,14009099518958,False,10.6,0.4498,0.2333,0.1238,0.4272,e2e
data,segment_48,14010101849446,False,12.3,0.5021,0.411,0.0414,0.3859,e2e
data,segment_48,14011102873842,False,14.2,0.5092,0.2833,0.145,0.1213,e2e
data,segment_48,14012106504634,False,16.1,0.4644,0.2142,0.1405,0.0922,e2e
data,segment_48,14013106743645,False,17.2,0.3418,0.2142,0.1959,0.1044,e2e
data,segment_48,14014103060327,False,18.2,0.3071,0.2142,0.1616,0.1971,e2e
data,segment_48,14015109305529,False,19.6,0.3354,0.2383,0.1538,0.2062,e2e
data,segment_48,14016099800432,False,20.6,0.2957,0.1998,0.112,0.1934,e2e
data,segment_48,14017110725112,False,21.8,0.2596,0.0038,0.1396,0.1565,e2e
data,segment_48,14018100850028,False,22.6,0.2067,0.0038,0.2506,0.1064,e2e
data,segment_48,14019103368720,False,22.9,0.0777,-0.188,0.2716,0.026,e2e
data,segment_48,14020101128035,False,22.9,-0.0987,-0.2007,0.2659,0.0216,cruise
data,segment_48,14021100921219,False,22.7,-0.1738,-0.3135,0.1463,0.0444,cruise
data,segment_48,14022106740229,False,21.9,-0.2699,-0.3167,0.1034,0.1087,cruise
data,segment_48,14023102221619,False,20.9,-0.303,-0.8559,0.2694,0.215,e2e
data,segment_48,14024099872235,False,19.5,-0.6619,-0.9138,0.272,0.34,e2e
data,segment_48,14025101121858,False,16.6,-0.8361,-0.9138,0.3389,0.393,e2e
data,segment_48,14026102887394,False,13.5,-0.8362,-0.9138,0.1836,0.416,e2e
data,segment_49,14078094425100,True,9.9,0.3105,0.0043,0.2267,0.0542,e2e
data,segment_49,14079094528225,True,11.1,0.3412,-0.1072,0.2674,0.1066,e2e
data,segment_49,14080095363972,True,12.3,0.4773,-0.1072,0.3034,0.1273,e2e
data,segment_49,14081100337297,True,13.8,0.4774,-0.1072,0.2521,0.084,lead0
data,segment_49,14082097930788,True,15.6,0.4259,-0.1242,0.2658,0.0621,lead0
data,segment_49,14083100681863,True,16.7,0.2447,-0.2299,0.3143,0.0571,lead0
data,segment_49,14084092218327,True,17.0,0.056,-0.2299,0.3399,0.0838,lead0
data,segment_49,14085094205005,True,17.2,0.0035,-0.6364,0.4602,0.1213,e2e
data,segment_49,14086102098922,True,17.2,-0.0686,-0.7445,0.5123,0.0858,e2e
data,segment_49,14087101014483,True,15.3,-0.3552,-0.7445,0.5311,0.1272,lead0
data,segment_49,14088091806390,True,13.8,-0.5137,-0.7445,0.3787,0.0795,lead0
data,segment_49,14092098298759,False,9.3,-0.1537,-0.2107,0.1581,0.427,e2e
data,segment_49,14093093227298,False,9.3,0.0694,-0.1917,0.2542,0.427,e2e
data,segment_49,14094095685036,False,9.7,0.1444,-0.1625,0.3013,0.4661,e2e
data,segment_49,14095100153933,False,10.6,0.1435,-0.1055,0.2683,0.4697,e2e
data,segment_49,14096092940584,False,10.7,0.0675,-0.1055,0.188,0.4705,e2e
data,segment_49,14097093102116,False,10.8,0.0091,-0.1055,0.1804,0.2954,e2e
data,segment_49,14098094983727,False,10.9,0.0856,-0.0257,0.1423,0.2491,e2e
data,segment_49,14099097073191,False,11.2,0.0986,-0.0541,0.2326,0.1784,e2e
data,segment_49,14100098096243,False,12.0,0.0981,-0.0541,0.2376,0.1288,e2e
data,segment_49,14101100684902,False,12.0,0.0055,-0.284,0.1992,0.1831,e2e
data,segment_49,14102091900051,False,12.0,-0.1195,-0.2952,0.1649,0.1825,e2e
data,segment_49,14103093546144,False,11.2,-0.214,-0.2952,0.1283,0.2656,e2e
data,segment_49,14104091807802,False,10.3,-0.2127,-0.2952,0.0503,0.3198,e2e
data,segment_49,14105097245235,False,9.6,-0.1911,-0.2438,0.0959,0.3783,e2e
data,segment_49,14106099843209,False,9.2,-0.0902,-0.2248,0.0879,0.365,e2e
data,segment_49,14107094950938,False,9.2,0.0983,-0.1803,0.092,0.279,cruise
data,segment_49,14108101352648,False,9.6,0.1241,0.0072,0.1328,0.2456,cruise
data,segment_49,14109092168949,False,10.2,0.1106,-0.0537,0.1507,0.2628,cruise
data,segment_49,14110094907379,False,10.2,0.0936,-0.0537,0.2064,0.2104,e2e
data,segment_49,14111096932871,False,10.5,0.0996,-0.0537,0.2798,0.2017,e2e
data,segment_49,14112099409435,False,11.4,0.0996,-0.0483,0.269,0.2465,e2e
data,segment_49,14113092261578,False,11.5,0.0154,-0.1298,0.267,0.2812,e2e
data,segment_49,14114096828255,False,11.6,0.0384,-0.1298,0.2475,0.2718,e2e
data,segment_49,14115102599618,False,11.8,0.083,-0.1298,0.2994,0.2458,e2e
data,segment_49,14116094831731,False,12.5,0.173,0.0033,0.2613,0.1684,e2e
data,segment_49,14117094558617,False,12.9,0.1406,-0.0666,0.2306,0.1306,e2e
data,segment_49,14118098954880,False,13.3,0.0862,-0.0931,0.1766,0.06,e2e
data,segment_49,14119097981846,False,13.3,-0.0505,-0.1218,0.201,0.1064,e2e
data,segment_50,14123085128634,False,14.7,0.2167,-0.1114,0.2878,0.1706,e2e
data,segment_50,14124088540920,False,15.2,0.082,-0.1229,0.294,0.2475,e2e
data,segment_50,14125091067359,False,15.4,-0.0402,-0.136,0.193,0.2029,e2e
data,segment_50,14126094567087,False,15.3,-0.0586,-0.136,0.216,0.1935,e2e
data,segment_50,14127086528259,False,15.2,-0.0409,-0.136,0.1933,0.1426,e2e
data,segment_50,14128086785835,False,15.1,-0.0372,-0.1515,0.2031,0.141,e2e
data,segment_50,14129090989589,False,15.1,-0.0225,-0.1515,0.2,0.2753,e2e
data,segment_50,14130092796001,False,14.9,-0.1007,-0.188,0.198,0.3795,e2e
data,segment_50,14131087511943,False,14.8,-0.1125,-0.2566,0.1898,0.3745,e2e
data,segment_50,14132087825083,False,14.3,-0.2071,-0.2911,0.1079,0.3728,cruise
data,segment_50,14133088534403,False,13.5,-0.2429,-0.5943,0.1788,0.37,cruise
data,segment_50,14134091744288,False,12.5,-0.3314,-0.7364,0.2587,0.4078,cruise
data,segment_50,14135094886415,False,10.4,-0.515,-0.7364,0.2846,0.5318,cruise
